split_dir,split_name,method,val_mae_mean,val_mae_std,val_mre_mean,val_mre_std,val_r2_mean,val_r2_std,test_mae_mean,test_mae_std,test_mre_mean,test_mre_std,test_r2_mean,test_r2_std,val_mae_count,val_mre_count,val_r2_count,test_mae_count,test_mre_count,test_r2_count
finetune100,,cgcnn,0.6209217548370362,0.07011494074922218,0.32222591340541834,0.05008558733604071,0.22684294879436492,0.2864633875638836,0.602999359369278,0.038319202018770614,0.2946888893842697,0.014243086810097222,0.23521726280450816,0.0679368070332152,10,10,10,10,10,10
finetune100,,chgnet_prop,0.5874230623245239,0.045128481088504015,0.3138711601495742,0.03603629781450776,0.37967122793197633,0.0941525996136494,0.607924860715866,0.010435161661573452,0.3117616653442382,0.0047840246393103265,0.23126708716154093,0.056568580488924304,10,10,10,10,10,10
finetune100,,chgnet_z,0.7143973052501679,0.07566427225126529,0.37826634943485254,0.046698454190298895,0.145335142314434,0.14175651342644405,0.7231527388095855,0.02179750181071117,0.36772568225860597,0.009509882280072823,0.01368677399586885,0.08062253358623764,10,10,10,10,10,10
finetune100,,leftnet_prop,0.5973458766937256,0.06362202346066793,0.31449034512042995,0.03377089078233921,0.39814139455556863,0.10529516110692404,0.5742590725421906,0.028061938297556224,0.2873881071805954,0.008388181645246864,0.31843220517039295,0.10263019794390923,10,10,10,10,10,10
finetune100,,leftnet_z,0.6249585151672363,0.05385913483308685,0.33936427533626556,0.05083410854997963,0.35490977615118025,0.0841289274221093,0.6083439707756042,0.01417306071145562,0.31295446753501893,0.007746322914146691,0.2981775090098381,0.02887948786127133,10,10,10,10,10,10
finetune25,,alignn_prop,0.6088864475488662,0.12538550522194056,0.30995721518993374,0.09185004959733752,0.2877845605835318,0.15001483655432535,0.654557055234909,0.11186540039619897,0.33022221028804777,0.0596504801998077,-0.729932875931263,1.8681367406641751,10,10,10,10,10,10
finetune25,,alignn_z,0.6906131565570831,0.142398550186661,0.3573213249444961,0.11464498789118155,0.08080796021968124,0.2603709114455422,0.7181711852550506,0.06034788131212054,0.3528889179229736,0.023736359882656884,0.057325045391917184,0.19201207305483856,10,10,10,10,10,10
finetune25,,cartnet_z,0.7086349427700043,0.07259653769889793,0.3624234795570373,0.10272530513685103,0.21767599433660506,0.13040771686614444,0.7247231483459473,0.08834761993302771,0.33236209154129026,0.02699916729195359,-0.031197711615823208,0.18099854108268584,10,10,10,10,10,10
finetune25,,cgcnn,0.6401836037635803,0.10892110014617426,0.3361713781952858,0.08490331666625459,0.34411335587501524,0.2415009270292344,0.6517474830150605,0.03871204439010845,0.3130501687526702,0.011234337114729926,0.15267443917691706,0.07039275184309439,10,10,10,10,10,10
finetune25,,chgnet,0.70117467045784,0.1469596752924107,0.38508747220039363,0.13272811350487942,0.010672751441597956,0.3853817458461873,0.7263172805309296,0.04172126578752788,0.36413736641407013,0.009370836406812336,-0.01112999659962952,0.09968442693381013,10,10,10,10,10,10
finetune25,,leftnet_z,0.6699612021446228,0.12119586253272895,0.3769654810428619,0.12009765692429356,0.20518650561571122,0.1410849344398946,0.6743795573711395,0.04927833443166859,0.3328736156225204,0.012903836108423323,0.19349792636930943,0.12729177323368376,10,10,10,10,10,10
finetune50,,alignn_prop,0.5694661766290665,0.09787181970106923,0.2764103204011917,0.03338434120147594,0.344619819894433,0.2978760226700992,0.6550981044769287,0.0994818688186489,0.3429668813943863,0.07430905393742247,-1.788889606297016,4.176327065231116,10,10,10,10,10,10
finetune50,,alignn_z,0.6551762998104096,0.041583954503524395,0.3253737300634384,0.042159698425457956,0.2508352905511856,0.1634836054816709,0.6890638053417206,0.05095098521673004,0.3339338839054108,0.014272849781999487,0.1213813468813896,0.11166327877477399,10,10,10,10,10,10
finetune50,,cartnet,0.6349484384059906,0.048529038628306716,0.3183676332235336,0.04157361343538633,0.26056042686104774,0.09594111604117278,0.6301272332668304,0.07040650168411591,0.3093965619802475,0.016668857480593532,0.24062952529639006,0.11342008513676638,10,10,10,10,10,10
finetune50,,cgcnn,0.6393010020256042,0.07471048415716579,0.3115408718585968,0.04314853558475259,0.2017392683774233,0.2237335244524846,0.6449945867061615,0.026210470712650275,0.314737382531166,0.01296697903476566,0.15914421975612636,0.0608904891593756,10,10,10,10,10,10
finetune50,,chgnet_z,0.6529873788356781,0.06511109355203841,0.34334023892879484,0.060897157741060345,0.2016847076825797,0.16086463183803604,0.6756819903850555,0.012807617578944325,0.348566848039627,0.007253244934335305,0.11386839672923084,0.032926718980269665,10,10,10,10,10,10
finetune50,,leftnet_z,0.6461365103721619,0.041359292487534456,0.3343119233846664,0.051646174555008695,0.2764848947525024,0.1399208701420559,0.6263989448547364,0.021802997417309636,0.3163995325565338,0.013027861977626396,0.2666387364268302,0.038180152605246105,10,10,10,10,10,10
ood,,alignn_prop,0.5382465928792953,0.04633762203249016,0.2802490875124931,0.02651660982081052,0.46176530718803405,0.10617531512654728,0.7369699478149414,0.040751007392903715,0.3626082748174667,0.02924850732109647,-0.1852432884275913,0.13983055508364173,10,10,10,10,10,10
ood,,alignn_z,0.5407725840806961,0.0379043503885256,0.28032789826393123,0.02422553936047261,0.462357097864151,0.0734516082828837,0.6196595132350922,0.022017898119967495,0.3015539348125457,0.012678338864898685,0.12779121072962876,0.05988232195033374,10,10,10,10,10,10
ood,,cartnet,0.6554544568061829,0.1963535576809128,0.3356199949979782,0.05995709776013119,-3.853409670293331,13.269533651109073,0.6797076344490052,0.026156815496809534,0.3339249432086945,0.010727199263088804,-0.04116961024701594,0.08206801277535516,10,10,10,10,10,10
ood,,cartnet_prop,0.5935057103633881,0.04921671326676609,0.31034682542085645,0.037701409249351295,0.20392269343137742,0.49759781428974387,0.6439242601394654,0.009338259055957822,0.337527933716774,0.012030660220772645,-0.02004425246268509,0.03525531125277041,10,10,10,10,10,10
ood,,cgcnn,0.5869574010372162,0.03982560198651771,0.31687450110912324,0.038373890046410036,0.30600539557635786,0.23411687493141717,0.6593388915061951,0.023397297630911328,0.33628536164760586,0.010938781853322626,0.01981154785025862,0.04060842553738917,10,10,10,10,10,10
ood,,chgnet,0.6297096908092499,0.024504784570497148,0.3394463300704956,0.03125335554786236,0.3608412623405456,0.056281056003648335,0.8222343921661377,0.06088676952795374,0.3869293183088302,0.020482143372029617,-0.47212010622024536,0.20317460019047343,10,10,10,10,10,10
ood,,chgnet_prop,0.5797021925449372,0.012835302107858122,0.3112462371587753,0.03354981504792765,0.39832438826560973,0.05209710506057193,0.6972709834575653,0.02944368515509854,0.36557497382163995,0.011098514945288275,-0.04611803740262984,0.08795337854395838,10,10,10,10,10,10
ood,,leftnet_prop,0.5862801849842072,0.026541291275278846,0.31051860153675076,0.027079506391078822,0.4087360352277756,0.05939227688826588,0.7406617641448975,0.028308435324654883,0.3689081519842148,0.012051502440743087,-0.14605316948145625,0.11034201210295484,10,10,10,10,10,10
ood,,leftnet_z,0.5975966274738311,0.022453277879782477,0.32613504827022555,0.02916712340881614,0.39619449377059934,0.043989681850663216,0.8307673633098602,0.04924433797543087,0.4613639384508133,0.023142939233414882,-0.3230986684560776,0.20301050631331646,10,10,10,10,10,10
ood,,linear_regression,4.464136547825953,12.089509966435994,2.3649820905725294,6.357559099829462,-21056.944997304803,66589.03054727607,6111535.183644105,19326368.09571667,1358119.229664277,4294748.469238793,-8.881512144160216e+16,2.808580744199202e+17,10,10,10,10,10,10
ood,,random_forest,0.531143300752045,0.021814760027377006,0.29293429257789516,0.032492882660546035,0.5292660593378825,0.04889052519810636,0.7214405231711444,0.013463989107657824,0.3586155453094567,0.006604055516813431,-0.04860593023367831,0.03857500868825562,10,10,10,10,10,10
ood,,svm,0.5285149208988682,0.028205420221245257,0.2869143175158677,0.026346415553632523,0.5004905513385529,0.0722036710267518,0.7904362037298835,0.037628841137562284,0.4236776837676516,0.03198877074160629,-0.2405616126586958,0.10231290634462921,10,10,10,10,10,10
ood_no_pretrain,,alignn_prop,0.5867756485939026,0.046832589239344684,0.2921978682279587,0.016468182687920108,0.4117655918002129,0.10149334585591552,0.7995978653430938,0.05283670465039406,0.43052621483802794,0.041706960903387935,-0.373902378231287,0.1680734738862417,10,10,10,10,10,10
ood_no_pretrain,,alignn_z,0.5897931754589081,0.03654804216894387,0.2930941879749298,0.019465902026276724,0.4026476576924324,0.0861665841184141,0.7943263530731202,0.0695633696336749,0.4064234018325806,0.04295749193041527,-0.3495925921946764,0.23018270001136015,10,10,10,10,10,10
ood_no_pretrain,,cartnet,0.6538602530956268,0.06105268910277285,0.3202886044979095,0.0325084903502604,0.19314662367105478,0.3411979395140304,0.7874842822551728,0.028146645681179184,0.3785484969615936,0.02760597397002219,-0.2703752160072327,0.06302772434495184,10,10,10,10,10,10
ood_no_pretrain,,cartnet_prop,0.6699170172214508,0.1382144502125778,0.3138106018304825,0.03968715548853758,0.12277262397110462,0.5201495371886596,0.7893739342689514,0.08166789449798968,0.3726001858711242,0.02666124922775233,-0.3097198508679867,0.2721006761683904,10,10,10,10,10,10
ood_no_pretrain,,cgcnn,0.5764768838882446,0.04093349617444324,0.28956120908260347,0.025047894112443087,0.40638175904750823,0.0952960556202887,1.0794517934322356,0.36614663966907274,0.5708855032920838,0.20645674785299067,-2.1284507028758526,3.228428727669486,10,10,10,10,10,10
ood_no_pretrain,,chgnet,0.5895874559879303,0.029558502862455083,0.30961902737617486,0.02532654745597839,0.38275977671146394,0.09264706483588885,0.8481953203678131,0.07095311558992348,0.44938664734363554,0.046039088823654865,-0.5379850760102272,0.2803854519361178,10,10,10,10,10,10
ood_no_pretrain,,chgnet_prop,0.6003004789352417,0.04062763554202081,0.3019534021615982,0.023385037793971664,0.3726776674389839,0.11212455140266729,0.9019666254520416,0.1326300809994329,0.4943388193845749,0.08675471021283782,-0.8513219878077507,0.6688099627771159,10,10,10,10,10,10
ood_no_pretrain,,leftnet_prop,0.5905010521411895,0.048429942108997065,0.30670674741268156,0.02874154707665118,0.43323542177677155,0.0984991716030283,0.8244874775409698,0.06395417226235803,0.42462871968746185,0.039609835132367564,-0.30965829938650125,0.23261916050200562,10,10,10,10,10,10
ood_no_pretrain,,leftnet_z,0.5989859163761139,0.03192990720281569,0.3197486102581024,0.03248226602587803,0.39971020966768267,0.09697006662863589,0.8120859563350677,0.05716134600222407,0.4270780920982361,0.03837903793823986,-0.2765660136938095,0.17664034301192807,10,10,10,10,10,10
ood_no_pretrain,,linear_regression,4.473755115212045,12.111509337264655,2.3721047398985355,6.368367063648781,-21137.30490029726,66843.08968321652,6123181.764300496,19363197.83758213,1360707.3583054887,4302932.856810055,-8.915394914811822e+16,2.8192954170688195e+17,10,10,10,10,10,10
ood_no_pretrain,,random_forest,0.5305162340487157,0.021849530205189722,0.2926097394630994,0.03223800781379926,0.5290608151143031,0.0491629209557574,0.7212550778830604,0.013022824659136952,0.3582933302307013,0.006443715316953869,-0.04729198612594473,0.03643620485248423,10,10,10,10,10,10
ood_no_pretrain,,svm,0.5282991709211893,0.02787746180216815,0.2868393252919313,0.026270356946489666,0.5007754500505646,0.07160843615539973,0.7923345330222793,0.03758686544534741,0.4250584685975342,0.03184621248384859,-0.24468950941558387,0.10221942036659463,10,10,10,10,10,10
train_from_scratch,,alignn,0.6065823704004287,0.0757887161644899,0.3069498926401138,0.04873234797446916,0.3875259220600128,0.10998482197239948,0.6405484795570373,0.028380847752366073,0.3025848686695099,0.018168500546499055,0.23174947351217265,0.07045406797017517,10,10,10,10,10,10
train_from_scratch,,alignn_prop,0.594238892197609,0.07162621292573226,0.29879404008388516,0.04642025185784568,0.4026365906000137,0.10668477473325824,0.5992438614368438,0.03263832967781731,0.2822602182626724,0.004700028363469358,0.3209821224212646,0.058659130640897096,10,10,10,10,10,10
train_from_scratch,,cartnet,0.6595750689506531,0.09244115522465135,0.32185519933700557,0.048053594729656215,0.2135329248383641,0.22132868785830356,0.7377701282501221,0.047848830693002595,0.33688186407089227,0.015483218721814474,-0.34170029666274787,1.0299350601568575,10,10,10,10,10,10
train_from_scratch,,cartnet_prop,0.6547318458557129,0.1089098217581725,0.3152332901954651,0.05745521002864311,0.05375458598136902,0.6563341335305989,0.7028527379035949,0.06739688624284983,0.31150091290473936,0.02267945931723732,-0.056116230040788674,0.4340734464933511,5,5,5,5,5,5
train_from_scratch,,cgcnn,0.5659988254308701,0.04425247870033269,0.276945948600769,0.02972978864059166,0.4245786666870117,0.09204976454245685,0.5760227143764496,0.01906869104463705,0.2705164581537246,0.016692729228844162,0.31313437074422834,0.05147120252850403,10,10,10,10,10,10
train_from_scratch,,chgnet,0.6243322789669037,0.050016453110522316,0.331556224822998,0.04324521420330061,0.3228510737419128,0.11481573737563507,0.615865296125412,0.028389304364095237,0.31074334383010865,0.011092072684989086,0.2631332650780678,0.06940963870958072,10,10,10,10,10,10
train_from_scratch,,chgnet_prop,0.6184493005275726,0.03617823625980135,0.31776796877384184,0.04249190725670853,0.3541895508766174,0.05153022881218515,0.6391368508338928,0.033463152410974195,0.30800436437129974,0.01263675944923027,0.21214248090982432,0.09523996698647494,10,10,10,10,10,10
train_from_scratch,,leftnet_prop,0.5996297538280487,0.05672489604762254,0.3197687834501266,0.0410200004743281,0.41019911170005796,0.07624849573099883,0.5836534440517426,0.03983099637465352,0.2958004504442215,0.015401349079838787,0.3851860299706459,0.07078047472384257,10,10,10,10,10,10
train_from_scratch,,leftnet_z,0.6147803723812103,0.049766186991555945,0.3292239397764206,0.044776643847006845,0.3956336468458176,0.07665079099107812,0.5992062091827393,0.02036002699509108,0.3029971748590469,0.006127312164504756,0.36027784943580626,0.02912870909769965,10,10,10,10,10,10
train_from_scratch,,linear_regression,0.6501681905249954,0.05549699212446799,0.35580676698036917,0.04934653727154454,0.3567078447924922,0.067273320751436,0.6368932941572713,0.014209370738118109,0.3316198219754053,0.00542156159056451,0.30627209073533135,0.007768793767907316,10,10,10,10,10,10
train_from_scratch,,random_forest,0.5407143337108467,0.04650493694301986,0.29550275587735625,0.0366947547537227,0.5104059504993578,0.05405951398668072,0.5350433355218134,0.00729063860391108,0.2842438119672257,0.004962562367121554,0.45283346844397565,0.015539234163645489,10,10,10,10,10,10
train_from_scratch,,svm,0.5407299188471384,0.06242580823612452,0.2919694099749961,0.04935396607244475,0.4795105007036171,0.09744505247884726,0.5058098181371842,0.007376344552843261,0.2594528789046918,0.004560040181807413,0.5014964679958681,0.012791794749857626,10,10,10,10,10,10
train_from_scratch_10,,alignn_prop,0.7025370091199875,0.18115681733895572,0.34203702956438065,0.08007986427170943,0.1211588978767395,0.32960725359928933,0.8735548436641694,0.15675450226374935,0.3993362039327621,0.0401651084492521,-0.34661594731733203,0.4490080745830642,10,10,10,10,10,10
train_from_scratch_10,,alignn_z,0.7223324179649353,0.12129954589847906,0.370182666182518,0.08107624400918947,0.08403365314006805,0.3138315322595333,0.9075216710567474,0.07807113598284457,0.4146993041038513,0.024023562787201885,-0.4959535881876945,0.2654127476102917,10,10,10,10,10,10
train_from_scratch_10,,cartnet_z,0.7565870881080627,0.2833005517965799,0.34009370654821397,0.08545951911610512,-0.02485157847404482,0.4817948380967513,1.1229610919952393,0.2124266532861188,0.4497864842414856,0.0521047516840041,-5.402228820323944,6.408470957452843,10,10,10,10,10,10
train_from_scratch_10,,cgcnn,0.6737525641918183,0.11766476359316093,0.3306299328804016,0.10494374709828384,0.13612934499979018,0.31667968619644093,0.8006747126579284,0.08873377318829664,0.36233929693698885,0.024292765365134066,-0.1739476826041937,0.23604071038224578,10,10,10,10,10,10
train_from_scratch_10,,chgnet_z,0.8615597158670425,0.29180565514284756,0.3890586033463478,0.10759897483946596,-0.2060789167881012,0.39826757087542997,0.9655517578125,0.26219146370406005,0.4037481039762497,0.04853238793331957,-0.6446599557995796,0.8494128850291629,10,10,10,10,10,10
train_from_scratch_10,,leftnet_z,0.6810111314058304,0.15559432734187384,0.3534134581685066,0.09495824851920145,0.056812301278114305,0.4719864677703184,0.9146642684936523,0.11078731412577886,0.4221908003091812,0.0500014005530887,-0.5189067900180817,0.3776710130518358,10,10,10,10,10,10
train_from_scratch_10,,linear_regression,18.790183236516512,56.58894525656188,26.92840677927557,83.74999904070833,-42409.58621604067,134108.3243346647,2203.3639335307143,6964.512746415146,636.1228921292775,2010.0243264388232,-6037465054.279326,19092140859.51639,10,10,10,10,10,10
train_from_scratch_10,,random_forest,0.6788264827875292,0.13204149770676746,0.39507920144220476,0.12432973267109682,0.13607832434702744,0.5160700475757432,0.6977227755183734,0.008576484125754777,0.3356515010613844,0.006320036702578317,0.1115591213770335,0.03312197074887664,10,10,10,10,10,10
train_from_scratch_10,,svm,0.6309256470189931,0.08373537861456726,0.3479273928878841,0.08921578868333085,0.15179025646869043,0.5970362058909322,0.6933145846438608,0.02005056297039796,0.33851703526437416,0.013860846568005993,0.1224072333958609,0.04692267486500437,10,10,10,10,10,10
train_from_scratch_25,,alignn_prop,0.6883957415819169,0.16828843568117352,0.33214582353830335,0.08297137547932884,0.2329309523105621,0.26224784294496645,0.780230450630188,0.1510418938587057,0.3615016967058181,0.04689540711303866,-0.04908000808209182,0.36258331822260864,10,10,10,10,10,10
train_from_scratch_25,,alignn_z,0.6491139769554138,0.11827543152895793,0.3316000014543533,0.10137145686677594,0.32492501735687257,0.1706863135789586,0.7516315758228302,0.08178825810511205,0.36409536898136136,0.024208838413823493,-0.001580226328223966,0.25169680602891764,10,10,10,10,10,10
train_from_scratch_25,,cartnet_z,0.7527757585048676,0.13049939910714534,0.3605104625225067,0.10400587468888094,-0.03390183672308919,0.11757839059726598,0.8563742637634277,0.1149153866583512,0.3741556525230407,0.02800044582257961,-1.8702093917876481,3.414549297388419,10,10,10,10,10,10
train_from_scratch_25,,cgcnn,0.5972076833248139,0.126495024090595,0.3212385669350624,0.12308961816914876,0.3750915020704269,0.21538886828373555,0.6173638224601745,0.03955173672388775,0.28553878664970395,0.013964410036709224,0.2828350961208343,0.08030214245074332,10,10,10,10,10,10
train_from_scratch_25,,chgnet_z,0.9445647835731507,0.2894033626691534,0.4021298259496689,0.10059778589722387,-0.39182472601532936,0.43841819939814686,0.9582240104675293,0.25751228501548573,0.39594779908657074,0.050149409597110665,-0.6299117423593998,0.8120377272711095,10,10,10,10,10,10
train_from_scratch_25,,leftnet_z,0.749568372964859,0.2733082068370861,0.3760471045970916,0.11239355024573094,0.14157453328371045,0.39058165155257235,0.8191531658172607,0.29146282247638305,0.37861387729644774,0.09210572886491411,-0.22409891299903392,0.9026412990156101,10,10,10,10,10,10
train_from_scratch_25,,linear_regression,29.545665797495378,90.19088571766629,15.634836823520867,47.4788444042851,-276328.77272052097,873817.6656429921,0.8882293175809679,0.14089822255834777,0.4769754776387993,0.09279650971834587,-1.204397523300799,1.5398005154025423,10,10,10,10,10,10
train_from_scratch_25,,random_forest,0.6268228174973111,0.1197935025276695,0.3787900393773465,0.11696365178521387,0.3817685997056083,0.09633099840068743,0.6088918415095235,0.010134255600605033,0.311429420915208,0.005055344784226711,0.3194082777019037,0.01808968385823711,9,9,9,9,9,9
train_from_scratch_25,,svm,0.6361417803635105,0.11248401376896319,0.3629980651784795,0.09957685913603173,0.30615651766312757,0.2068923820154344,0.595898145243466,0.017329440033295243,0.2984855533343996,0.008140284384951242,0.36528279039659145,0.03674369531403337,10,10,10,10,10,10
train_from_scratch_50,,alignn_prop,0.6376778066158295,0.0702275117756535,0.32413361966609955,0.04487373060799702,0.28420819491147997,0.17244995930781437,0.6690107762813569,0.059549463683272755,0.33619762361049654,0.0178008308779451,0.1949977547395974,0.12072283668462126,10,10,10,10,10,10
train_from_scratch_50,,alignn_z,0.6711942851543427,0.08880358390312805,0.3242102444171905,0.038878196917039406,0.2602262496948242,0.16163531243769386,0.7191316843032837,0.1337014876495051,0.34218865931034087,0.03573963455971102,0.07580242492258546,0.289455411126186,10,10,10,10,10,10
train_from_scratch_50,,cartnet,0.7637347400188446,0.09221546634438714,0.35009337961673737,0.043580960315508996,0.02282328717410565,0.2314173790128191,0.8031312167644501,0.09047761286793563,0.3549555122852325,0.016375409488506482,-0.24594646990299224,0.287540660637128,10,10,10,10,10,10
train_from_scratch_50,,cgcnn,0.5936952710151673,0.06581341483999643,0.286467207968235,0.03685288013923759,0.3521063596010208,0.17691517831127396,0.6165381729602813,0.025244935351816464,0.28530924320220946,0.015825595553429668,0.2817509040236473,0.051462151419612856,10,10,10,10,10,10
train_from_scratch_50,,chgnet_z,0.6991845905780792,0.11583851886238286,0.3475581794977188,0.06039185529070497,0.1702924083918333,0.2750002300538825,0.6871473312377929,0.1457816151805984,0.33348715901374815,0.03047308944347478,0.10942655801773067,0.39472476227598324,10,10,10,10,10,10
train_from_scratch_50,,leftnet_z,0.6613579571247101,0.04472684479026146,0.3421122550964355,0.04157456594479612,0.2820960916578769,0.11709489504698668,0.6555851399898529,0.052153247904348256,0.32919563651084893,0.02012764080571566,0.22934503410942847,0.11536600447332891,10,10,10,10,10,10
train_from_scratch_50,,linear_regression,0.6764161545749887,0.05230664976703764,0.3644379592635933,0.04799622191837717,0.2926041058008694,0.06603773056631725,0.6437777231148353,0.003892348678839179,0.3312301846310538,0.0020757296483666565,0.2725034147946441,0.013352569869738212,10,10,10,10,10,10
train_from_scratch_50,,random_forest,0.5884478669932608,0.04400331306296064,0.31684768062983343,0.04338086169498427,0.4295291099318968,0.09618791770735757,0.5771233923708248,0.006883280139880577,0.3035248463299396,0.0038561768704090484,0.35424337996999683,0.015916291839704173,10,10,10,10,10,10
train_from_scratch_50,,svm,0.6007834432890353,0.04450496814834881,0.31862842247204387,0.039113981207315955,0.3639828497755221,0.13693363410201156,0.5519595432870836,0.01846259756145983,0.28537269187378866,0.00856052221912964,0.43307854949595004,0.03206613484848569,10,10,10,10,10,10
